ID_A;DV_A;MACROZONA;TAMANO;TRAMO;FE;P200;P201;P202;P203;P230;P231;P232;P233;P234;P235;P236;P237;P238;P239;P240;P241;P242;P243;P244;P245;P228;P229;P3000;P3002;P3004;P3006;P3330;P3336;P3338;P3331;P3337;P3339;P3231;P3232;P3233;P3234;P3235;P3237;P3238;P3240;P3248;P3250;P3265;P3241;P3242;P3243;P3244;P3046;P3047;P3048;P3049;P3050;P3051;P3253;P3254;P3255;P3256;P3257;P3266;P3267;P3268;P3271;P4000;P4002;P4003;P3055;P4118;P3344;P3269;P3270;P3057;P4119;P3345;P4139;P3084;P3085;P4140;P3086;P3087;P4141;P3088;P3089;P4142;P3090;P3091;P4143;P3294;P3295;P4144;P3092;P3093;P4122;P4145;P4120;P4121;P3342;P3343;P3102;P3104;P3106;P3108;P3110;P3112;P3114;P3116;P3132;P3118;P3120;P3122;P3124;P3126;P3128;P3130;P3134;P3103;P3105;P3107;P3109;P3111;P3113;P3115;P3117;P3133;P3119;P3121;P3123;P3125;P3127;P3129;P3131;P3135;P3146;P3147;P3148;P4005;P4006;P4004;P4124;P4127;P4125;P4146;P3136;P4147;P3139;P4148;P3142;P4149;P3145;P4150;P3281;P4151;P3154;P4152;P3157;P4153;P3332;P4154;P3333;P4155;P3334;P4156;P3335;P3162;P3164;P3166;P3168;P3170;P3172;P3174;P3176;P3178;P3180;P3182;P3184;P3186;P3188;P3190;P3192;P3282;P3283;P3284;P3320;P3321;P3323;P3324;P3326;P3327;P3329;P4008;P4010;P4011;P4012;P4013;P4014;P4015;P4016;P4017;P4018;P4019;P4020;P4021;P4022;P4023;P4024;P4025;P4026;P4027;P4028;P4029;P4030;P4031;P4032;P4033;P4034;P4035;P4036;P4037;P4038;P4180;P4181;P4182;P4183;P4184;P4185;P4186;P4187;P4188;P4189;P4190;P4039;P4040;P4041;P4042;P4043;P4044;P4046;P4045;P4047;P3196;P3197;P3285;P3198;P3199;P3200;P3286;P3201;P3202;P3287;P3288;P3289;P3290;P3291;P3293;P3296;P3297;P3298;P4157;P4059;P4163;P4169;P4158;P4062;P4164;P4170;P4159;P4065;P4165;P4171;P4160;P4068;P4166;P4172;P4161;P4071;P4167;P4173;P4162;P4074;P4168;P4174;P4113;P4175;P4176;P4177;P4178;P4179;P3220;P3222;P4116;P3230;P024;P041;P026;P027;P040;P028;P0281;P021
21086;6;13;1;2;1,256097561;86424973;99055328;6795645;5766199;12;79;27;99;7;1;73;298;1;15;10;45;3;1;13;88;30;25;1;1;1;0;13;0;87;0;0;100;0;1;0;0;1;1;1;1;1;1;1;1;0;0;0;1;1;1;2;2;1;2;1;1;2;1;1;1;4;1;1;15;12;1;2356694;2597177;1;0;1;361877;291415;1;162226;576289;0;;;1;37220;46028;1;72818;10496;1;24251;20243;1;16223;57629;;0;;;3031309;3599277;0,55;0;0;0;0;3,58;2,09;0,88;0,49;0,31;0,71;0,11;6,36;0;0;84,92;0;0,46;0;0;0;0;2,07;1,29;0,68;0,07;0,21;0,74;0,1;4,77;0;0;89,61;0;87;81;0;1;1;1;;;;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;CHINA;ARGENTINA;BRASIL;0;0;59;1;3;1;62;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;0;;1;;;;;;;;;;;;;;1;1;1;1;1;1;1;2;2;3;3;1;1;1;2;3;1;1;1;10;0;1;1;1;0;1;0;;;;0;;;;0;;;;1;3;0;1;1;1;1;1;0;0;1;1;1;1;2009;1;100;0;0;4;;1
22784;5;13;3;2;3,700553199;142939;106859;4771;0;0;0;0;2;0;0;0;2;0;0;0;3;0;0;0;3;0;0;1;1;0;1;0;100;0;;;;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;2;1;1;2;2;1;1;2;1;2;2;1;1;2;1;0;;;0;;;;;0;;;1;356;0;0;;;0;;;1;0;4572;1;8400;4902;1;17094;11966;;0;;;25850;21440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;100;0;1;0;0;;;0;1;1;0;;1;2;;;0;;0;;0;;0;;0;;0;;1;1;0;;;;;;;;;;;;;;;;;;;0;0;0;0;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;1;1;2;2;2;2;2;2;3;3;3;2;1;1;1;1;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;0;0;1;2016;0;100;0;0;8;;0
21309;1;13;3;2;81,57110793;147311;153925;13000;0;0;0;0;3;0;1;0;4;0;0;0;1;0;0;0;1;3;2;1;1;1;0;40;0;60;;;;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;3;2;2;4;1;1;1;2;3;1;3;2;2;1;0;;;1;28000;30000;0;1;0;;;1;600;0;0;;;1;10000;6000;0;;;0;;;0;;;;0;;;38600;36000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;75;75;0;1;1;0;2014;2018;30000;1;1;1;3;1;3;;;0;;0;;0;;0;;1;2;0;;1;1;0;;;;;;;;;;;;;;;;;;;0;0;2;0;2;0;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;2;1;4;3;1;2;3;2;3;3;3;2;2;3;3;2;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;0;2;2010;1;100;0;0;2;;0
24585;7;4;1;1;1;467849143;529416960;29207697;24924181;78;713;161;207;0;0;0;1159;0;33;51;91;0;0;0;175;1016;1027;1;0;0;1;0;2,28;97,72;0;36,58;63,42;1;0;0;0;0;0;0;0;0;0;0;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;;1;587937;681759;1;0;0;;;1;689;0;0;;;1;4816;588;1;668200;437374;1;181409;65796;0;;;;0;;;1443051;1185517;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;18;24,4;0;1;1;1;2014;2018;2807225;1;1;1;3;1;1;;;0;;1;3;0;;1;1;1;1;0;;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;DINAMARCA;FRANCIA;ESTADOS UNIDOS;18;1;7;1;53;1;78;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;0;0;1;0;1;0;0;;5;4;4;3;2;3;3;4;4;3;3;3;1;2;4;2;3;2;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;1;1;1949;1;100;0;0;6;;0
21472;3;3;2;2;3,76984127;2736036;4102083;2462769;3470307;0;28;0;7;0;2;0;37;0;25;0;7;1;1;0;34;0;0;1;0;0;1;0;0;100;0;10;90;1;0;0;0;0;0;0;0;0;0;0;;;;;1;2;2;4;4;4;4;1;1;4;4;1;2;4;0;0;;;1;361387;293539;1;0;0;;;1;2414;0;0;;;0;;;0;;;0;;;0;;;;0;;;363801;293539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;100;0;1;1;1;2016;2018;600000;1;1;1;1;1;1;;;1;3;0;;0;;0;;1;2;0;;1;2;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;SUIZA;ESTADOS UNIDOS;ARGENTINA;1;0;4;1;0;0;5;1;0;0;1;175000;1;0;0;;1;0;0;;1;0;0;;1;0;0;;1;0;0;;;1;0;0;;1;1;0;0;0;;;1;;;;;;;;;;;;;3;1;4;4;4;2;4;2;2;4;4;1;4;4;4;4;3;4;0;;;;1;1;1;1;0;;;;0;;;;0;;;;0;;;;1;0;0;;;;1;0;0;1;2011;1;0;100;0;8;;1
22983;4;13;1;1;1;145287505;141944344;367577;359119;5;122;55;115;0;1;0;298;2;42;8;44;0;0;0;96;147;169;1;0;0;1;0;2;98;0;0;100;1;0;0;0;0;0;0;0;0;0;0;;;;;3;3;3;4;4;3;4;2;4;4;2;3;3;4;1;0;;;0;;;;;0;;;1;3500;0;0;;;0;;;1;136172;187000;1;0;1000;0;;;;0;;;139672;188000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;100;0;1;1;1;;;;1;1;1;1;1;1;1;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;3;;;;5;1;5;1;8;1;18;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;1;0;0;0;0;0;0;;1;3;4;3;3;2;2;2;3;2;4;4;4;3;4;4;3;2;2;0;;;;1;1;0;2;0;;;;0;;;;0;;;;0;;;;1;1;0;;;;1;1;1;1;2006;1;100;0;0;4;;1
25399;4;2;1;2;1;6492003;18104736;2638187;12126943;0;142;19;16;1;3;0;181;0;2;10;11;2;0;0;25;25;25;0;0;;;;;;;;;;;;;1;0;0;0;1;1;0;1;0;0;0;3;1;1;1;1;2;2;1;1;1;3;1;2;3;0;0;;;1;555650;376012;1;0;1;52575;18672;1;4918;0;0;;;0;;;0;;;0;;;1;1405;0;;0;;;614548;394684;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;50;71;0;1;0;0;2014;2018;1000000;1;1;1;1;1;1;;;1;1;1;1;1;1;1;1;1;1;0;;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;1;0;3;BELGICA;ITALIA;ESTADOS UNIDOS;4;1;19;1;0;0;23;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;0;;;1;;;;;;;;;;;;;3;1;2;2;3;3;1;3;1;4;4;1;2;2;3;4;3;3;1;0;8;1;0;;;;0;;;;0;;;;0;;;;1;2;0;1;1;0;0;;;;1;1;1;2;1996;1;0;100;0;4;;1
24593;1;13;2;2;424,8050933;1188667;160982;0;0;2;4;2;2;0;0;0;10;0;2;0;0;0;0;0;2;12;12;0;0;;;;;;;;;;;;;0;1;1;1;1;1;0;1;0;0;0;1;2;2;4;4;1;1;2;1;3;1;1;1;2;0;1;2;2;0;;;;;1;10000;15000;1;5000;0;0;;;1;3000;1200;0;;;0;;;0;;;;0;;;18000;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;1;0;1;0;;;;1;3;1;1;1;3;;;1;2;0;;0;;1;1;0;;0;;1;2;0;;;;;;;;;;;;;;;;;;;2;0;1;0;0;0;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;3;3;1;1;2;2;1;2;1;2;2;4;1;3;3;1;1;1;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;0;1;1967;1;100;0;0;4;;1
24934;6;2;1;2;1,125;4882366;6173384;489566;59670;0;3;19;61;12;1;0;96;0;0;3;13;4;0;0;20;3;3;1;0;1;0;0;0;100;0;0;100;1;0;0;0;0;0;0;0;0;0;0;;;;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;0;;;1;10000;10000;0;1;0;;;1;5000;0;0;;;1;3000;0;0;;;1;2000;0;0;;;;0;;;20000;10000;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;100;100;0;1;1;0;;;;1;1;0;;0;;;;0;;0;;0;;1;1;0;;0;;1;1;0;;;;;;;;;;;;;;;;;;;90;1;5;0;0;0;95;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;1;0;1;0;0;0;0;;3;1;3;3;4;4;4;4;3;2;4;2;4;2;3;3;1;4;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;0;1;1983;1;10;0;90;2;;0
25358;7;13;1;1;1;413006049;384614560;0;0;0;5;125;230;0;0;0;360;0;4;60;124;0;0;0;188;1897;1208;0;1;0;1;0;0;100;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;1;0;0;2;3;2;2;4;1;1;2;1;4;3;2;3;3;1;0;;;1;30763;17580;0;1;1;97755;8091;1;5427;0;0;;;0;;;1;2400;2500;0;;;1;1230;560;;0;;;137575;28731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;10;10;0;1;1;0;2016;2018;244218;1;1;1;2;1;2;;;1;2;1;1;0;;1;2;1;3;1;3;1;2;0;;;;;;;;;;;;;;;;;;;3;1;1;0;21;1;25;1;0;0;1;111936047;1;0;0;;1;0;0;;1;0;0;;1;0;0;;1;0;0;;;1;0;0;;1;0;0;0;1;;;;;;;;;;;;;;;;2;3;2;2;3;3;3;3;3;3;3;2;4;3;4;4;2;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;1;2;1994;1;100;0;0;4;;1
25139;7;13;1;2;1,275862069;21183224;13809785;0;0;0;0;0;74;0;0;0;74;0;0;0;136;0;0;0;136;2;2;0;0;;;;;;;;;;;;;1;1;1;0;1;0;1;1;0;0;0;2;2;2;2;2;2;2;2;2;3;3;2;2;3;1;1;20;25;1;5000;0;0;1;1;2500;0;1;10000;0;1;0;1000;1;0;1000;1;0;1000;1;5000;0;1;5000;0;MEJORAS SERVIDORES;1;0;1000;27500;4000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;1;1;0;1;0;0;;;;1;3;1;3;0;;;;0;;0;;0;;0;;0;;0;;1;3;0;;;;;;;;;;;;;;;;;;;3;0;3;0;0;0;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;3;3;2;2;2;2;2;3;2;3;3;3;1;2;2;1;2;1;1;1;1;4;0;;;;0;;;;0;;;;1;1;1;4;0;;;;0;1;1;0;0;1;0;1;0;2;1993;1;28;72;0;4;;1
22743;6;13;3;2;32,24726423;300515;293769;0;0;0;0;0;6;0;0;0;6;0;0;0;4;0;0;0;4;0;0;0;0;;;;;;;;;;;;;1;0;0;0;1;1;1;0;1;0;0;4;4;1;1;1;4;2;4;2;1;4;4;4;4;0;0;;;1;59642;92222;0;1;0;;;1;10000;0;1;10860;8335;0;;;0;;;0;;;0;;;;0;;;80502;100557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;100;0;1;0;0;;;;1;1;0;;1;1;;;0;;1;1;0;;0;;1;1;0;;0;;0;;;;;;;;;;;;;;;;;;;0;0;1;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;4;1;4;4;1;1;2;2;1;1;4;4;1;4;4;4;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;1;0;2;2016;1;100;0;0;8;;0
24056;1;1;3;2;3,659225756;318619;64633;0;0;5;1;0;2;1;0;0;9;2;3;2;0;0;0;0;7;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;0;3;2;2;3;3;3;2;3;2;3;2;1;1;1;0;0;;;0;;;;;0;;;1;12000;0;1;4000;6000;0;;;1;3000;3000;1;3000;0;0;;;;0;;;22000;9000;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;35;0;80;80;0;0;1;0;;;;1;3;0;;0;;;;1;1;0;;1;2;1;2;1;3;0;;1;3;1;0;0;1;1;1;0;1;1;1;0;0;0;1;0;4;ITALIA;CHINA;ESPAÑA;1;0;1;0;0;0;2;1;0;0;1;3000;1;0;0;;1;0;0;;1;0;0;;1;0;0;;0;0;1;4000;;1;0;0;;0;;;;;;;;;;;;;;;;;;;;2;1;1;2;3;3;2;2;1;3;3;3;1;2;2;1;1;2;1;1;1;1;1;6;0;1;0;;;;0;;;;0;;;;0;;;;0;0;0;;;;1;1;1;2;1993;0;100;0;0;2;;0
21802;6;3;3;2;2,141999962;219244;136554;0;0;3;0;2;7;0;0;0;12;1;0;1;6;0;2;0;10;0;0;0;1;1;0;3;0;97;;;;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;3;2;2;2;4;3;2;2;1;4;3;2;3;3;0;1;90;90;1;344188;112458;0;1;0;;;1;13000;0;1;20454;5847;0;;;0;;;1;497;615;0;;;;0;;;378139;118920;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;90;90;0;0;1;1;2016;2018;746667;1;1;0;;0;;;;0;;1;1;0;;1;2;1;1;1;2;1;2;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;6;MALASIA;BRASIL;FRANCIA;2;0;19;1;1;0;22;1;0;0;1;245012;1;0;0;;1;0;0;;1;0;0;;1;0;0;;1;0;0;;;1;0;0;;0;;;;;;;;;;;;;;;;;;;;2;3;1;4;4;3;4;2;2;4;4;2;3;4;4;1;1;1;0;;;;1;4;2;1;0;;;;0;;;;0;;;;0;;;;0;0;0;;;;1;1;0;1;2012;1;100;0;0;8;;0
20999;6;13;1;2;7,546341597;6349254;8126011;231795;188485;3;47;8;9;1;0;0;68;9;35;10;2;0;0;0;56;53;58;1;0;1;0;1;0;99;0;0;100;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;3;1;4;1;1;3;4;4;4;1;2;1;1;1;0;0;;;0;;;;;0;;;1;15000;0;0;;;0;;;1;0;500;0;;;0;;;;0;;;15000;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;100;0;1;1;0;;;0;1;1;0;;0;;;;0;;0;;0;;0;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;0;0;2;1;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;4;2;4;4;3;4;4;4;3;4;4;4;4;4;4;4;4;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;0;1;1;2009;1;100;0;0;8;;0
23995;7;3;3;2;15,97781822;384814;272998;0;0;0;10;0;2;0;0;0;12;0;0;2;1;0;0;0;3;0;0;0;0;;;;;;;;;;;;;1;0;0;1;0;0;1;1;0;0;0;4;4;1;4;1;1;3;2;1;3;4;3;4;4;0;0;;;0;;;;;0;;;1;24987;0;0;;;0;;;1;2482;200;0;;;0;;;;0;;;27469;200;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;100;100;0;1;0;0;;;;1;2;0;;0;;;;0;;0;;0;;0;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;1;0;0;0;0;0;0;;1;2;2;1;4;4;4;4;1;1;4;4;4;4;4;4;3;3;3;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;0;0;;1993;1;100;0;0;2;;0
25736;1;5;1;2;1,333333333;6333723;3708456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;1;0;1;1;1;0;1;0;0;1;0;3;3;3;3;3;1;1;2;2;3;3;2;3;3;1;0;;;0;;;;;1;10000;10000;1;30000;0;1;80000;80000;1;30000;30000;1;40000;40000;1;10000;10000;0;;;;0;;;200000;170000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;30;30;0;1;1;1;;;;1;2;1;1;1;3;1;2;1;4;1;4;1;3;1;2;1;2;1;2;1;2;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;2;COSTA RICA;;;2;1;0;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;3;1;2;2;2;2;3;1;3;3;3;2;2;2;1;2;2;1;1;0;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;0;0;;;;1;1;0;2;2004;1;100;0;0;4;;1
21946;6;4;3;2;23,97302612;118000;136000;0;0;2;0;0;2;0;1;0;5;1;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;1;38000;18000;0;1;0;;;1;30000;0;0;;;0;;;0;;;0;;;0;;;;0;;;68000;18000;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;100;0;1;0;0;2014;2018;65000;1;1;1;2;0;;;;0;;0;;0;;0;;0;;0;;1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;3;;;;0;0;2;0;0;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;1;0;1;0;0;0;1;ME HAN SEÑALADO QUE NO FINANCIAN LAS ACTIVIDADES QUE HE CONSULTADO;7;2;3;2;2;4;4;4;4;4;3;4;4;4;4;4;3;3;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;0;1;2013;1;100;0;0;2;;0
22571;2;13;3;2;36,48090298;193232;233957;0;0;4;6;1;2;0;0;0;13;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;5;95;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;1;1;4;1;4;4;4;4;4;2;1;1;1;4;0;0;;;0;;;;;0;;;1;34000;0;0;;;0;;;0;;;0;;;1;0;10000;;0;;;34000;10000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;1;0;0;;;;1;2;0;;1;1;;;0;;0;;0;;1;3;0;;0;;1;1;0;;;;;;;;;;;;;;;;;;;3;0;2;0;1;0;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;1;2;1;2;3;3;2;1;2;3;3;1;1;4;4;3;4;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;0;1;2015;1;100;0;0;8;;0
23357;4;2;2;2;13,47196425;1344873;1503551;0;0;5;20;2;1;0;0;0;28;0;5;1;2;0;0;0;8;50;50;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;;;1;1500;3000;0;1;0;;;1;36000;0;0;;;1;3000;1500;0;;;0;;;0;;;;0;;;40500;4500;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;100;100;0;1;0;0;;;;0;;0;;0;;;;0;;1;1;1;1;0;;0;;0;;1;2;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;5;;;;0;0;0;0;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;1;1;2;2;1;2;3;1;1;1;1;2;2;2;1;1;1;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;0;2;1997;1;100;0;0;4;;1
24302;3;13;2;2;1,383516642;1268747;1286269;0;0;0;15;8;11;0;0;0;34;0;0;5;4;0;0;0;9;0;0;1;0;1;0;20;0;80;;;;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;3;3;2;1;2;3;1;4;2;2;4;4;4;4;0;0;;;0;;;;;0;;;1;41868;0;0;;;1;161;212;0;;;0;;;0;;;;0;;;42029;212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;10;0;0;1;0;0;2017;2018;1612;1;2;1;2;1;3;;;1;3;1;3;1;3;1;2;1;3;1;3;1;2;0;;;;;;;;;;;;;;;;;;;1;1;1;1;2;1;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;0;0;0;1;0;0;0;;4;3;2;1;3;2;2;2;2;1;3;3;3;3;3;3;2;2;2;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;0;2;1997;1;100;0;0;8;;0
25059;8;13;1;1;1;21210337;5072459;0;0;0;146;119;4;0;0;0;269;0;265;120;4;0;0;0;389;0;0;0;1;0;1;0;1;99;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;3;3;2;2;4;3;3;2;3;2;1;2;2;3;1;0;;;1;12000;12000;1;0;0;;;1;56250;0;0;;;0;;;1;14750;0;0;;;1;6000;7000;;0;;;89000;19000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;20;14;0;1;1;1;;;;1;2;0;;1;2;;;1;3;0;;0;;1;1;0;;0;;1;2;0;;;;;;;;;;;;;;;;;;;7;1;2;0;2;0;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;;;;;;;1;0;1;0;0;0;0;;1;1;2;2;2;3;4;4;3;2;3;2;4;4;4;4;1;2;1;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;0;1;1993;1;100;0;0;4;;1
20661;1;13;3;2;4,227995303;567073;480169;0;0;0;5;6;0;0;0;0;11;0;1;0;1;0;0;0;2;2;2;0;0;;;;;;;;;;;;;1;1;1;0;0;0;1;1;0;0;0;2;3;1;2;3;3;1;1;2;3;2;2;3;4;1;0;;;0;;;;;0;;;1;57388;0;1;800;38;0;;;0;;;0;;;0;;;;0;;;58188;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;1;1;0;0;;;0;0;;1;2;0;;;;0;;0;;0;;0;;0;;0;;1;3;0;;;;;;;;;;;;;;;;;;;1;1;0;0;3;1;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;3;4;2;2;2;2;3;3;2;3;2;4;3;2;4;1;2;2;1;1;0;1;1;1;0;1;0;;;;0;;;;1;1;0;1;0;;;;1;0;0;;;;1;0;0;1;1993;1;100;0;0;10;ORGANIZACION SIN FINES DE LUCRO;0
25381;2;13;1;2;3,038995649;7774869;5099380;0;0;0;23;36;9;0;0;0;68;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;55;45;;;;1;0;0;0;0;0;1;1;1;1;0;0;1;0;0;2;3;3;2;2;3;1;2;2;2;1;2;3;2;0;0;;;0;;;;;0;;;1;60000;0;1;10000;10000;1;0;10000;0;;;0;;;0;;;;0;;;70000;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;60;60;0;0;1;0;;;;1;3;1;2;0;;;;1;2;0;;0;;0;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;3;1;0;0;6;1;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;2;2;1;3;3;3;2;1;2;4;4;3;3;2;2;2;2;3;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;1;1;0;2;1995;1;100;0;0;5;;1
